,Num,Ra,Dec,Redshift,Eiso,Liso,Epeak,Duration,Gamma0(H),Gamma0(W),Phflux(15-150),alfa,beta,PhFlux(10-1000)
448,449,349.1204,-54.1782,0.8624289710608737,4.638761963050026e+53,1.2956798337574078e+52,436.4956676166236,269.99,219.145,125.93700000000001,14.309000000000001,-1.125,-2.5860000000000003,20.84
449,450,320.8586,-6.0061,3.132157194873377,6.519040302561694e+53,7.021735017866429e+52,769.5156222898319,113.245,834.291,324.969,3.71,-1.04,-2.5980000000000003,5.26
450,451,85.662,24.6083,2.885667104866151,5.738347659975132e+52,4.3764338165389486e+52,264.1424993959867,13.478,116.166,58.226000000000006,4.845,-0.779,-2.583,6.472
451,452,3.8623,-41.2544,2.307642203504515,1.441160403361306e+53,1.2370732710423545e+53,907.5059051879969,9.529,145.438,78.85600000000001,9.094,-0.9590000000000001,-2.456,13.495999999999999
452,453,153.8881,-20.539,0.7534349786488618,1.589519739045922e+51,1.1125458559860469e+51,39.329986288283045,10.284,230.08900000000003,50.513999999999996,3.463,-0.988,-2.437,5.477
453,454,138.0081,-16.6367,1.9561378404805687,5.818934068306804e+53,3.118777434417148e+52,589.6473757305587,157.67700000000002,725.2410000000001,290.444,4.558,-0.9009999999999999,-2.572,6.468
454,455,309.8634,-49.4242,1.2329377765384086,8.114106356593886e+52,9.923455568565303e+51,394.16211403502024,74.63,123.913,64.4,5.465,-1.024,-2.6710000000000003,7.692
455,456,137.3048,-76.6229,2.2266694081154275,1.3176800426871437e+52,1.5699838694305302e+52,157.94756515420346,5.696000000000001,100.09299999999999,41.258,3.339,-1.0270000000000001,-2.49,4.726
456,457,54.59,-38.4211,3.0789751630096247,2.5117353207214666e+53,1.0961769152818224e+53,635.5091247566015,20.37,406.19699999999995,171.562,5.85,-0.943,-2.415,8.142000000000001
457,458,326.7405,30.6602,1.500481362683204,7.198221874018869e+53,1.510207597216493e+52,634.3537769098492,353.392,952.423,360.876,3.625,-0.958,-2.575,5.315
458,459,192.5904,47.2018,2.637502461823404,1.5566675063980754e+52,2.567659026112941e+52,275.09223685146816,6.657,433.20599999999996,112.65799999999999,3.2039999999999997,-1.197,-2.546,4.508
459,460,95.4592,-34.3022,2.2313323533568528,4.4930577972561664e+52,7.346347309470506e+52,304.0522449510164,3.333,83.667,44.915,11.452,-1.073,-2.394,15.873
460,461,154.2433,-36.3374,2.1523296848049926,6.17263468665135e+52,2.354202453468632e+52,349.7137533163504,19.085,211.321,87.83,4.012,-1.078,-2.502,5.55
461,462,187.4936,60.4883,1.3314111655572525,4.267017089578457e+53,9.896752224093812e+51,498.2564962635615,272.281,244.854,133.72899999999998,3.4189999999999996,-0.909,-2.501,4.9030000000000005
462,463,245.3987,23.6728,1.6215591929153708,4.0950509541288956e+54,1.6549233428726975e+53,2255.394386409473,187.88,181.543,159.697,12.355,-1.026,-2.502,21.148000000000003
463,464,31.1844,-41.942,0.9439618756923772,4.494986907660549e+52,9.363518247336797e+51,391.83540222875297,30.061999999999998,239.574,90.57600000000001,8.558,-1.1520000000000001,-2.452,12.347999999999999
464,465,132.8291,7.2202,1.7152851501803688,6.206707299677864e+54,5.114621863040397e+53,6975.5000186619645,91.471,370.17699999999996,275.222,13.99,-1.053,-2.45,25.655
465,466,280.6341,23.7606,1.6002251882182934,1.6553925500411413e+52,7.013110197284407e+52,485.26177474308713,1.6569999999999998,97.204,42.028,16.631,-0.9490000000000001,-2.44,23.538
466,467,146.522,-19.954,0.6778548594873525,1.2645299734505723e+54,1.1202901008074356e+53,901.3322231170876,49.731,726.291,330.87300000000005,83.641,-0.828,-2.499,142.329
467,468,45.7462,36.4169,0.9837687030145534,4.745113690177091e+52,1.8504174571148505e+51,101.17112531880078,138.238,335.939,114.50200000000001,2.7039999999999997,-1.178,-2.4290000000000003,3.892
468,469,82.2185,9.4514,1.1430209499022883,2.567454364155294e+52,3.808897125706838e+51,127.45243400545372,37.315,178.97400000000002,67.92699999999999,3.7260000000000004,-1.12,-2.426,5.271
469,470,195.8805,28.3864,1.3323256741558376,1.1186124459310796e+52,6.290611003589123e+51,105.36938179114506,10.982000000000001,79.399,34.402,5.1739999999999995,-1.012,-2.602,7.347
470,471,216.9921,61.0972,1.3440254003513277,3.258231235190698e+53,1.3395953433277833e+53,608.5807876986987,21.932,527.765,213.333,36.503,-0.794,-2.535,54.081
471,472,44.5229,36.0695,1.7528149889200624,4.861905031484999e+52,1.2436012326640884e+52,311.71548734309374,30.986,93.624,49.052,3.6889999999999996,-1.09,-2.61,5.0969999999999995
472,473,295.3201,-29.6942,1.5514811809131566,9.46361899692296e+52,2.4221576984324175e+52,680.6523763218898,35.1,282.198,114.37,5.041,-1.085,-2.396,7.449
473,474,336.6926,55.7219,3.835528757341743,1.597972930339234e+53,2.9056191970453653e+53,842.0510819707354,5.426,234.56900000000002,110.334,8.972000000000001,-0.84,-2.553,12.492
474,475,186.2631,-45.3585,1.1873091389031023,6.081420616196087e+52,1.7619928689831394e+52,480.65361053031836,26.538,795.962,212.09400000000002,8.972000000000001,-1.107,-2.549,12.984000000000002
475,476,39.187,50.1297,2.044297178696595,3.52141098935947e+52,3.9637315781814487e+52,535.1970133562111,14.645999999999999,142.343,61.461999999999996,5.912000000000001,-0.977,-2.574,8.304
476,477,305.2856,-35.2094,2.501978646174161,1.617696831162692e+54,1.556866927214827e+53,3733.185915293461,112.079,1121.128,460.454,3.6519999999999997,-1.08,-2.472,6.26
477,478,180.823,23.3898,4.659270516955199,9.518466931569615e+51,9.17399375376693e+52,310.1410037684336,1.875,628.75,133.05,3.3089999999999997,-0.858,-2.497,4.548
478,479,8.115,-26.3565,1.3861043348960933,1.424333871614707e+53,1.1017105948506345e+52,451.6121895138232,121.976,149.035,79.995,3.773,-1.104,-2.379,5.4079999999999995
479,480,296.8224,17.5473,2.1683591294718894,4.138179732148743e+52,2.2929596193505703e+52,358.60077987356215,19.774,127.887,58.788000000000004,4.073,-1.1440000000000001,-2.622,5.667999999999999
480,481,345.1073,6.3457,1.7449785323170277,7.5788438404271e+52,2.7659125599414134e+52,448.800866449138,19.567999999999998,477.64300000000003,156.532,6.599,-0.9940000000000001,-2.627,9.208
481,482,44.2344,9.2736,2.722910304444011,1.6612199493093523e+53,4.067245143791039e+52,434.15410417949687,44.418,486.719,180.658,3.95,-1.219,-2.5469999999999997,5.571000000000001
482,483,206.1578,49.6002,1.6245907494645329,1.2504107409027373e+53,1.4642373479311098e+52,635.3347593760487,88.086,182.59799999999998,89.62700000000001,2.762,-0.955,-2.439,4.033
483,484,138.5136,46.636,2.108084155842496,1.0483803411676831e+54,9.760989413095829e+52,1022.1057751303847,87.839,736.632,323.733,6.7139999999999995,-0.821,-2.42,10.392999999999999
484,485,224.3409,-18.7667,2.365178070457275,9.099985469614734e+52,7.054266929175523e+52,1304.4696238561698,9.716000000000001,1052.6789999999999,273.29900000000004,3.137,-0.7490000000000001,-2.53,5.08
485,486,132.7675,18.6756,0.8511929139301753,1.584786612263994e+52,7.596047603649953e+51,363.6513447379708,9.392999999999999,281.374,84.74600000000001,8.712,-0.9540000000000001,-2.519,12.378
486,487,6.0751,-25.4224,2.0732496328692447,1.964783220079964e+52,2.967416310142129e+52,275.4961131319952,7.013,230.72799999999998,76.952,6.205,-0.955,-2.525,8.424
487,488,158.5684,48.1232,0.7033600904424554,2.1932852413124733e+53,9.533680360260839e+52,613.3933300403928,14.988,379.709,160.355,140.44299999999998,-1.284,-2.489,212.923
488,489,208.5808,-59.7013,1.3803400324245727,1.108291280468512e+53,1.5528302355054718e+52,460.7787225635817,63.00899999999999,473.376,165.773,4.623,-0.91,-2.3280000000000003,6.584
489,490,345.1,14.6178,1.9086209500207167,6.215122479901493e+53,4.894831132630213e+52,1317.523636589035,81.236,323.642,171.482,4.039,-1.001,-2.492,6.41
490,491,68.8657,-78.3782,1.427737130763686,4.051326077098538e+52,1.1781699563299714e+53,431.0812090664555,1.6969999999999998,208.52599999999998,81.153,38.927,-0.875,-2.502,54.5
491,492,163.7149,12.2986,1.4182033034275068,3.5344498832305085e+53,2.0634684970154264e+52,371.58438123985917,99.441,341.792,161.868,8.832,-1.104,-2.641,12.398
492,493,266.7185,54.3647,0.9848727234844676,9.081312736441138e+51,2.0262564552605838e+51,46.47927957834246,28.168000000000003,483.38300000000004,110.786,3.617,-0.993,-2.596,5.681
493,494,156.1867,18.9943,0.704104412482194,4.006250565128393e+52,1.623463108692922e+51,352.0727284797346,149.765,383.416,121.573,3.0,-1.08,-2.499,4.314
494,495,28.8011,59.6666,2.80690243371298,4.987421905625343e+53,6.607975816818499e+52,476.4375452984282,109.82,252.825,140.214,5.577999999999999,-0.9890000000000001,-2.539,7.652
495,496,293.8966,-2.1885,2.9834761191801977,6.453735031259385e+52,4.5549407147142e+52,433.9797709115488,18.2,277.79400000000004,106.182,3.534,-1.04,-2.499,4.862
496,497,238.6266,2.5538,1.0288320524529388,8.535849075776189e+52,8.477192346308657e+51,390.17967554939474,50.941,408.375,143.829,6.68,-1.167,-2.5,9.607999999999999
497,498,141.9654,-65.0267,1.0303805820725287,1.3988942064616863e+53,5.182782468464773e+51,199.2064130002651,126.881,140.866,76.813,5.357,-1.0759999999999998,-2.403,7.422999999999999
498,499,133.2701,14.1501,1.2368702960305318,3.186833503323165e+53,2.2228409239091433e+52,406.2843844311436,88.51799999999999,146.583,90.479,11.235,-1.01,-2.5610000000000004,15.873
499,500,43.9446,-20.8684,2.9594127037287743,5.628175676493539e+51,6.144803240637611e+52,132.28034710173202,0.9840000000000001,122.92200000000001,41.06,7.221,-0.9179999999999999,-2.508,10.594000000000001
500,501,205.7697,-14.4311,0.7800398885911975,2.5138283682358042e+53,5.637367931988335e+51,824.7472374552534,410.744,407.61800000000005,171.985,4.546,-1.084,-2.494,7.145
501,502,136.1888,32.8492,2.317409663243446,2.5874459437764525e+53,3.205066119908297e+52,620.9273921501424,84.78,854.648,283.098,3.3760000000000003,-1.071,-2.512,4.808
502,503,271.6266,1.2339,2.0015982474502274,1.6999378781920122e+52,1.173680173943426e+52,234.28703336675443,13.494000000000002,245.11,78.207,2.615,-1.04,-2.41,3.615
503,504,68.8864,7.0215,1.3188420587117415,2.5808188467780273e+52,5.507021763196761e+51,263.46130806777774,33.958,414.00699999999995,118.914,3.147,-0.934,-2.56,4.271
504,505,203.5198,72.8339,0.9166790378261124,1.5606375751128105e+52,1.7412200882009553e+51,56.539936490984665,45.773,266.059,81.433,3.2510000000000003,-1.122,-2.425,4.948
505,506,155.8079,28.8415,1.102024743304837,3.015756130256665e+54,8.480367729983469e+52,859.8226604252964,183.136,361.89300000000003,240.373,35.16,-1.1840000000000002,-2.497,54.033
506,507,16.6128,62.8642,1.4031797385855416,4.3208521837270696e+53,3.650504735811236e+52,536.599688747912,69.4,658.466,259.15,12.115,-1.189,-2.47,17.659000000000002
507,508,40.0468,-36.6986,0.3300193516037094,1.0552012630557458e+52,1.6423090874380656e+51,84.85610362385648,28.87,285.339,79.934,34.55,-0.9990000000000001,-2.519,47.676
508,509,250.687,13.5985,5.500599128510928,1.2145689186204988e+53,2.0214908139599845e+53,676.3221919225593,13.311,1091.545,293.786,3.425,-0.9570000000000001,-2.39,4.681
509,510,296.9721,-7.6419,1.6211079320497033,2.1541780241941519e+52,7.467685180879671e+51,206.82989391604968,22.491999999999997,86.256,40.552,2.815,-1.008,-2.427,3.8710000000000004
510,511,189.3582,-60.008,2.6950481579243686,5.88914201572746e+53,3.126591639571773e+52,579.111769865316,183.18099999999998,318.14599999999996,168.02,2.625,-1.067,-2.5669999999999997,3.679
511,512,200.7615,3.2079,2.047317373489079,8.119951077416547e+51,1.1525594333401094e+53,412.08721059297636,0.8320000000000001,321.517,82.85700000000001,19.487000000000002,-0.95,-2.508,26.77
512,513,218.3929,55.7234,1.2254116109229158,8.11101306587347e+51,6.604174971982441e+51,87.80737753341971,7.808,99.15700000000001,37.815,6.935,-0.991,-2.617,9.967
513,514,127.7827,29.0047,1.7679217314858977,4.1672851082189834e+52,2.2305639446151962e+52,506.67810898153016,12.539000000000001,353.029,115.82,4.23,-0.9670000000000001,-2.439,5.981
514,515,81.4802,13.8149,0.7575253359034576,1.7581981880541617e+53,5.1114859541336274e+51,600.4141671366888,204.005,136.72,78.223,5.4,-1.102,-2.419,8.19
515,516,159.5747,46.4188,1.2584961097709535,1.3910222617944889e+53,3.2353432787508455e+52,445.2980681145517,30.12,240.438,109.603,14.126,-1.044,-2.4619999999999997,20.195
516,517,35.7791,-35.6698,1.651967153341612,1.378457084914759e+52,9.306051896140273e+51,150.93731357356668,9.11,357.67800000000005,97.161,3.5460000000000003,-1.018,-2.3609999999999998,4.985
517,518,99.5839,2.3019,1.052199713203551,1.6069776399246694e+53,6.340242996335589e+51,208.4551177431776,164.9,222.888,106.74,6.117999999999999,-1.043,-2.405,8.437999999999999
518,519,211.3255,-52.5004,2.3173069047466046,6.211276990596048e+52,3.4401495842743134e+52,795.1123980057644,17.008,101.963,54.086999999999996,2.867,-0.986,-2.48,4.178999999999999
519,520,331.9662,23.4228,1.7197078467610618,1.7460341257671444e+53,3.13401910225317e+52,775.7998363176212,42.15,400.709,160.015,5.101,-1.058,-2.517,7.582000000000001
520,521,323.053,-14.0459,2.581030392585141,1.2404081892745657e+53,2.0767797725530823e+52,281.5181984106757,60.395,373.94199999999995,144.343,2.702,-0.917,-2.522,3.656
521,522,220.8074,4.8888,3.5287343639089914,8.765460284666315e+52,2.3440083434648892e+53,1369.9195780591024,3.95,299.827,117.574,5.872000000000001,-0.9840000000000001,-2.469,8.825
522,523,211.0713,-7.321,1.1443188944614495,2.6034226111026774e+54,4.3257173220236366e+52,623.4326729758741,436.44800000000004,395.439,248.834,17.149,-0.924,-2.504,25.694000000000003
523,524,18.7351,-5.2818,0.8722555333147807,1.0323063409115756e+52,5.801336549804228e+51,176.04623627203452,6.785,234.671,69.91,10.74,-0.927,-2.647,14.456
524,525,276.1583,-62.5272,2.2665234290505247,1.1259495458777089e+52,1.7301763227192926e+52,190.35939864955031,6.899,147.72,52.097,3.585,-0.927,-2.571,4.928
525,526,328.1689,-64.2394,1.7729479851172192,9.318147764541043e+52,5.250302968797703e+52,663.4065462854329,18.048,486.259,163.958,8.818,-1.062,-2.481,12.86
526,527,163.4796,-11.1559,0.8562064523686198,8.742501789907173e+52,2.8453874866312103e+51,180.735011949258,162.25,344.541,128.934,4.593,-1.0170000000000001,-2.391,6.319
527,528,231.0429,-43.7652,3.4275085023074023,1.814500546325957e+53,5.00741496754531e+52,360.7260338631161,46.733000000000004,635.7130000000001,219.062,3.34,-1.041,-2.574,4.579
528,529,72.954,-52.6029,1.2415994299191508,1.2329268923654705e+52,3.960750883014579e+51,164.62340484442788,30.613000000000003,524.044,123.027,3.154,-1.07,-2.51,4.369
529,530,268.3915,8.9767,1.4996946571493366,7.852204104085828e+52,3.6996365475193507e+52,581.0860626167416,19.049,620.265,187.42,9.116,-0.862,-2.588,13.208
530,531,268.3404,-4.5663,2.5331794863377106,1.4314528087296032e+53,4.204395785230309e+52,494.17253888929696,37.628,634.455,210.295,4.421,-0.905,-2.6430000000000002,6.037999999999999
531,532,101.9254,-9.7072,1.000253437542342,6.421982800066072e+52,5.430816589706e+51,308.40592771811663,50.11,209.16299999999998,87.80799999999999,5.082,-1.161,-2.4659999999999997,7.207000000000001
532,533,35.0088,45.9832,3.4617964491665347,2.3666558562402907e+53,9.039135599673585e+52,812.4694686551532,36.28,315.282,143.468,3.471,-0.9890000000000001,-2.47,4.909
533,534,133.3359,-27.3978,1.8554639357494584,8.47128859315817e+52,2.356339643257487e+53,499.1313121491362,4.845,471.91900000000004,158.187,45.592,-1.032,-2.573,64.264
534,535,142.6216,-16.4129,1.7053929738070197,2.906797355202067e+52,1.2326187265276872e+52,381.0057258899873,26.886999999999997,103.42,48.11,3.216,-1.189,-2.4459999999999997,4.56
535,536,288.9289,51.3841,1.5531760143272018,1.801225307142254e+53,2.707136759320176e+52,219.290309911219,64.281,692.166,231.563,11.152999999999999,-0.938,-2.455,15.162
536,537,318.5725,-55.4414,1.5601063011274907,1.638496077250991e+52,5.797202646979204e+51,140.0891535095835,21.429000000000002,282.639,85.473,2.947,-0.9490000000000001,-2.5140000000000002,4.091
537,538,331.6511,38.0833,1.3790455881934067,9.837619633912612e+52,1.8014633608141113e+52,339.66934478117383,30.405,116.51100000000001,63.825,7.825,-0.855,-2.559,10.682
538,539,171.3686,-55.6334,0.7220768590384475,2.192820444379731e+51,1.0692428283660596e+51,86.43837086218691,14.094000000000001,177.06799999999998,44.757,3.8360000000000003,-1.043,-2.5839999999999996,5.405
539,540,138.8491,7.4486,1.424373618261174,1.0615347873188382e+53,6.022004908649201e+51,336.0106527695368,111.773,391.69800000000004,145.063,2.647,-1.004,-2.627,3.6510000000000002
540,541,217.5726,-49.1079,1.3364660389613106,5.426467555801624e+52,8.640372554279206e+52,233.4389593441624,4.79,100.33,52.317,52.68600000000001,-1.0170000000000001,-2.594,71.859
541,542,6.3201,29.5329,0.7181589593995389,9.861281470148201e+51,3.7168503880335516e+51,89.2831214023349,21.171,122.552,44.992,12.943,-0.929,-2.5,18.004
542,543,218.5294,29.8639,3.774516997908872,1.7768194624834576e+52,6.8093423225183e+52,171.97220567017553,2.6239999999999997,163.075,60.043,4.287,-1.0659999999999998,-2.511,6.307
543,544,33.9618,-27.5829,3.4955046540582044,1.888527088819472e+53,7.276028716867734e+52,701.9776922005329,29.07,175.386,93.458,2.9560000000000004,-0.813,-2.523,4.062
544,545,343.7096,80.5182,1.881242176602392,5.475974857674876e+52,2.0038178982231183e+52,271.3812156598394,35.351,188.15200000000002,79.68,4.97,-0.935,-2.468,6.745
545,546,318.1844,-1.4399,2.645067168540331,4.573964902669865e+51,4.083223811390382e+52,564.8111135864236,1.371,381.356,84.37299999999999,3.553,-1.073,-2.533,4.985
546,547,245.1584,-20.9826,2.047380320695224,9.583338906146495e+52,2.5046536387016005e+52,579.7804453666598,35.134,824.3510000000001,234.204,3.678,-1.046,-2.6069999999999998,5.226
547,548,190.6021,43.6734,1.7131958974235246,7.589978775826673e+51,8.852790140987553e+51,66.81099334595372,5.064,260.858,71.271,3.352,-1.177,-2.39,5.255
548,549,60.1432,60.223,0.6109898172470019,5.9792288221967755e+51,8.710579063698082e+50,39.380571781265495,50.038000000000004,149.869,47.335,4.5969999999999995,-1.23,-2.573,7.231
549,550,44.1541,-38.9545,1.686193596117362,4.948426076103935e+52,1.6486853803745043e+52,289.2724098541486,26.998,362.744,121.361,5.28,-0.889,-2.563,7.1129999999999995
550,551,337.0602,44.2595,0.5869409587844538,7.17402153829988e+52,2.048792351118803e+51,541.9051375515381,144.164,485.866,156.881,3.3819999999999997,-0.965,-2.336,5.186
551,552,18.1787,-21.4698,2.855411810888005,5.196950453091548e+52,5.738413580111657e+52,785.2450520007211,14.192,246.209,94.499,3.446,-0.889,-2.675,4.8919999999999995
552,553,273.1454,-37.867,1.7420512706481426,2.1987832401199708e+52,1.0976835668116513e+52,306.0153663570842,14.020999999999999,153.892,59.856,2.966,-0.9229999999999999,-2.456,4.035
553,554,177.5242,21.1262,1.2689624449710522,6.422347240363138e+52,1.0467049361127732e+52,443.81695065442347,37.846,98.425,53.123000000000005,4.6419999999999995,-0.973,-2.5639999999999996,6.5920000000000005
554,555,96.8943,48.9832,0.7575253154128415,1.583193647565614e+52,5.667900442147803e+51,269.26402857598856,13.171,135.02,51.934,9.856,-0.9540000000000001,-2.451,13.694
555,556,26.9709,81.5694,1.5197263494210689,2.356155519038721e+52,1.2759391156905916e+52,293.13845776697764,11.49,84.029,40.45,4.5680000000000005,-0.914,-2.418,6.227
556,557,215.0542,-14.7591,3.0313361013897637,5.677401915321162e+53,2.242215505272375e+53,997.77384033094,18.663,683.4780000000001,278.041,9.84,-1.014,-2.509,14.394
557,558,344.9901,24.6045,2.7124450929301824,1.1943072738553712e+53,6.591079345483933e+52,726.4410291629688,16.662,382.865,145.708,4.086,-0.828,-2.497,5.7829999999999995
558,559,60.759,-35.7781,1.5128358285079926,5.1416770343613884e+51,5.140889934164333e+51,50.21252609284216,12.57,64.288,26.254,2.859,-1.0979999999999999,-2.505,4.635
559,560,326.9477,32.3917,2.626915705072684,5.162483842784903e+53,5.016032789671781e+52,688.8962691277375,157.232,213.263,125.898,3.2030000000000003,-0.889,-2.365,4.543
560,561,200.9651,-19.6803,0.6171524720897001,4.224789153815253e+52,4.906964348237646e+51,226.37368387451613,53.423,92.81299999999999,47.64,16.451,-1.094,-2.55,22.982
561,562,33.6268,-3.7602,2.59973613398978,9.092490720171726e+53,1.699898025424771e+53,974.9950018434783,49.283,98.891,82.887,7.787000000000001,-0.792,-2.355,11.675
562,563,227.4035,-23.5698,3.1252038600358256,3.0071753342816244e+53,1.7783815443779073e+53,1533.6253972226907,22.355999999999998,387.954,171.454,4.578,-0.919,-2.406,7.144
563,564,293.2562,35.7154,1.8015515429077575,1.4430147307424426e+52,9.597623691056242e+51,245.76711039556218,9.511000000000001,157.94299999999998,56.773999999999994,3.002,-0.9420000000000001,-2.6010000000000004,4.056
564,565,20.5326,10.6144,2.34378441760334,3.0620651612783197e+53,6.689645427347395e+52,653.0074779144795,53.756,190.851,107.16799999999999,5.876,-0.9540000000000001,-2.4019999999999997,8.368
565,566,141.4699,14.3767,1.7078510763578545,1.3277896775550498e+53,1.7868032502518266e+53,730.828099100929,6.472,169.826,86.256,27.612,-0.8909999999999999,-2.519,40.963
566,567,131.8411,-34.2093,2.145273821325736,5.805976046216073e+52,4.774181638949732e+52,519.2142929641615,12.262,465.403,147.16299999999998,5.892,-0.9620000000000001,-2.407,8.256
567,568,22.3908,-5.382,1.9654848070836648,1.3720382295981444e+54,1.1787936661566878e+53,1511.7933889972016,60.633,316.10400000000004,192.62599999999998,8.026,-0.99,-2.483,12.992
568,569,93.2152,17.7132,2.4938938253783287,8.558617389184852e+52,2.994625005618893e+52,641.0547944210127,24.303,442.334,151.764,2.705,-1.097,-2.516,3.8539999999999996
569,570,279.1778,12.3674,1.5817218479066204,3.67736746427106e+52,6.558822734360034e+52,456.78372176846335,4.361000000000001,87.98100000000001,44.92100000000001,17.896,-0.99,-2.5269999999999997,25.201
570,571,2.4601,46.0048,1.029616770266068,1.2146303703363102e+52,4.03640141514903e+51,187.67587469200458,28.45,70.858,32.33,4.612,-0.935,-2.5069999999999997,6.247999999999999
571,572,109.8488,-11.8988,2.5932015058498004,5.0998909075597535e+51,2.1844439543011917e+52,201.99165438628845,2.773,281.202,70.125,3.023,-1.136,-2.485,4.292
572,573,232.1954,-14.7162,1.8610985278866017,2.926815326409365e+52,9.14738437143412e+51,157.15105695260186,24.743000000000002,166.31400000000002,66.113,3.167,-0.892,-2.583,4.354
573,574,329.1555,-6.4589,1.0943583426394954,1.2210666801927035e+54,1.4938716098682984e+52,582.5990826070707,631.654,482.89300000000003,250.58599999999998,6.111000000000001,-0.895,-2.367,9.133
574,575,285.894,19.8708,1.3216262313458222,1.535581980952871e+54,3.5763321870640205e+53,2540.2045608427275,25.454,646.045,316.097,32.98,-0.96,-2.5860000000000003,59.504
575,576,187.7928,45.0167,2.961859857824251,6.041494669695866e+52,1.297243552203816e+53,862.0173106156329,5.417000000000001,345.074,121.35700000000001,6.355,-0.9740000000000001,-2.474,9.152000000000001
576,577,33.6979,55.5912,1.9264368810415553,2.8493418979559334e+53,5.920018087575409e+52,1232.3017184015719,44.025,380.00300000000004,167.59,4.627,-0.902,-2.511,7.388999999999999
577,578,35.9659,37.2284,2.718721222284161,8.969381362519717e+51,3.846822742349542e+52,146.05186917443277,2.555,84.20700000000001,34.485,5.7829999999999995,-1.016,-2.6519999999999997,8.333
578,579,315.6337,0.4556,0.9528011545798742,1.0532169004209042e+52,7.982582905074662e+51,248.65133565016282,7.29,243.99,71.98899999999999,8.094,-0.8590000000000001,-2.369,11.04
579,580,203.5327,-23.6569,1.3786152650835055,3.85090345032564e+52,8.146825800718274e+51,267.8651783027937,27.704,509.298,145.94,4.312,-0.9890000000000001,-2.595,5.882000000000001
580,581,167.5888,-27.5426,2.8846722279296246,1.80772791478758e+54,1.2843548143987626e+53,952.0250637195181,189.328,300.10200000000003,194.82,6.882000000000001,-1.056,-2.602,10.045
581,582,262.3851,49.068,2.183728282770011,7.19304899482305e+52,1.0435501318007898e+53,611.1197731018285,6.129,435.597,145.929,11.94,-0.94,-2.53,16.906
582,583,61.4587,-32.6933,0.6055458177160994,4.10636197419201e+53,5.276520076468178e+51,803.869977018833,462.173,959.847,330.353,8.061,-1.124,-2.588,12.718
583,584,69.8666,61.1516,1.0759355330151008,3.801579484479081e+52,4.6373898347649574e+52,652.0079387580447,4.227,214.891,81.92299999999999,21.412,-1.06,-2.4419999999999997,32.225
584,585,253.3714,10.6951,1.8367401681696336,1.0644377918130537e+53,1.3521289462529406e+52,306.57853573323223,96.48299999999999,192.75400000000002,90.46,3.3819999999999997,-1.105,-2.474,4.698
585,586,288.1275,-69.063,1.1743039467981182,1.1383664017951535e+53,3.3561501882907133e+53,734.4226059257612,2.2969999999999997,460.217,163.414,124.975,-1.074,-2.515,189.395
586,587,153.8307,-1.8768,0.6678871402254002,1.6455933681706558e+51,7.384304951053683e+50,37.46275284485396,11.600999999999999,178.4,42.88,3.0069999999999997,-1.055,-2.425,4.766
587,588,141.5856,21.4421,0.9138715553617964,9.305972964534745e+52,3.0862521448547365e+51,226.40861133359937,145.387,84.245,50.943999999999996,4.18,-1.207,-2.475,5.899
588,589,146.1352,35.3574,1.6430689824761695,1.4239221741451346e+53,5.702468538822199e+52,872.1243618716992,23.427,446.18300000000005,166.15900000000002,8.947000000000001,-1.028,-2.489,13.562000000000001
589,590,175.4668,-1.4858,1.942978013451736,1.9981899445463254e+53,2.4880298288111e+52,883.6146929433337,95.00299999999999,487.25800000000004,186.44299999999998,2.6919999999999997,-1.048,-2.41,4.031000000000001
590,591,3.4,50.622,1.5247125555893557,5.894279420617202e+52,5.154495000874882e+52,717.7414255523895,4.973,373.24199999999996,127.35,10.3,-0.935,-2.501,15.369000000000002
591,592,294.527,39.5885,1.5506745250493288,5.961230463992814e+52,1.8486256602225043e+52,181.9697916280494,37.051,99.38799999999999,52.81,7.822,-1.024,-2.386,10.847999999999999
592,593,335.3138,33.7684,0.3099507240755524,1.195492999682635e+53,4.487835603382882e+52,315.06739784268893,12.501,476.46,168.607,504.343,-0.937,-2.557,734.298
593,594,166.0491,-65.383,0.7373666798940388,4.977678970238041e+52,1.948767949243456e+52,271.37614001538043,18.017,288.033,104.16799999999999,37.573,-1.126,-2.449,53.138999999999996
594,595,177.6097,20.215,4.502317483522331,5.758879668942397e+52,2.72392420067635e+53,679.0999431452209,3.347,518.881,158.016,7.525,-0.98,-2.545,10.305
595,596,322.9835,53.0087,3.397982247415304,9.132160031648493e+52,1.2663460679187751e+53,717.9452604687045,17.757,582.9159999999999,184.40200000000002,5.495,-1.126,-2.411,7.8
596,597,110.0856,31.5561,3.02293276594455,8.815882760272942e+53,5.060847865756062e+52,521.6020901651951,212.65099999999998,773.706,324.98400000000004,3.109,-0.9209999999999999,-2.394,4.266
597,598,139.3407,9.9768,1.0980451352943017,5.981165934271627e+53,1.719037740903786e+53,2236.9207818648515,23.179000000000002,646.889,270.365,26.956,-0.992,-2.563,47.847
598,599,176.0048,23.041,1.3180953983284134,3.5685888661089674e+52,1.825372555450811e+53,250.1306920321004,1.053,353.25199999999995,112.912,102.066,-1.004,-2.468,139.955
599,600,41.5319,26.7243,1.0969590442316457,1.4364504332884794e+52,1.2074416254982876e+52,373.54307066007556,7.421,550.395,130.39600000000002,7.733,-1.0170000000000001,-2.438,10.943
